Rank;Log10(Rank);Log10(Freq-OS);Log10(Freq-IS)
1890;3.276461804;-2.843855423;-2.85672889
1891;3.276691529;#N/A;-2.85672889
1892;3.276921132;-2.843855423;-2.85672889
1893;3.277150614;#N/A;-2.85672889
1894;3.277379975;-2.843855423;-2.85672889
1895;3.277609214;#N/A;-2.85672889
1896;3.277838333;#N/A;-2.85672889
1897;3.278067331;#N/A;-2.85672889
1898;3.278296208;#N/A;-2.85672889
1899;3.278524965;#N/A;-2.85672889
1900;3.278753601;-2.843855423;-2.85672889
1901;3.278982117;-2.843855423;-2.85672889
1902;3.279210513;#N/A;-2.85672889
1903;3.279438788;#N/A;-2.85672889
1904;3.279666944;#N/A;-2.85672889
1905;3.27989498;-2.843855423;-2.85672889
1906;3.280122896;-2.843855423;-2.85672889
1907;3.280350693;-2.843855423;-2.85672889
1908;3.28057837;-2.843855423;-2.85672889
1909;3.280805928;#N/A;-2.85672889
1910;3.281033367;-2.843855423;-2.85672889
1911;3.281260687;#N/A;-2.85672889
1912;3.281487888;-2.843855423;-2.85672889
1913;3.28171497;#N/A;-2.85672889
1914;3.281941933;-2.843855423;-2.85672889
1915;3.282168778;-2.843855423;-2.85672889
1916;3.282395505;#N/A;-2.85672889
1917;3.282622113;#N/A;-2.85672889
1918;3.282848603;#N/A;-2.85672889
1919;3.283074975;-2.843855423;-2.85672889
1920;3.283301229;-2.843855423;-2.85672889
1921;3.283527365;#N/A;-2.85672889
1922;3.283753383;#N/A;-2.85672889
1923;3.283979284;-2.843855423;-2.85672889
1924;3.284205068;#N/A;-2.85672889
1925;3.284430734;-2.843855423;-2.85672889
1926;3.284656283;#N/A;-2.85672889
1927;3.284881715;#N/A;-2.85672889
1928;3.28510703;-2.843855423;-2.85672889
1929;3.285332228;#N/A;-2.85672889
1930;3.285557309;-2.843855423;-2.85672889
1931;3.285782274;-2.843855423;-2.85672889
1932;3.286007122;-2.843855423;-2.85672889
1933;3.286231854;#N/A;-2.85672889
1934;3.28645647;#N/A;-2.85672889
1935;3.286680969;#N/A;-2.85672889
1936;3.286905353;#N/A;-2.85672889
1937;3.287129621;#N/A;-2.85672889
1938;3.287353773;#N/A;-2.85672889
1939;3.287577809;#N/A;-2.85672889
1940;3.28780173;#N/A;-2.85672889
1941;3.288025535;-2.843855423;-2.85672889
1942;3.288249226;#N/A;-2.85672889
1943;3.288472801;-2.843855423;-2.85672889
1944;3.288696261;#N/A;-2.85672889
1945;3.288919606;-2.843855423;-2.85672889
1946;3.289142836;-2.843855423;-2.85672889
1947;3.289365952;#N/A;-2.85672889
1948;3.289588953;-2.843855423;-2.85672889
1949;3.289811839;#N/A;-2.85672889
1950;3.290034611;#N/A;-2.85672889
1951;3.290257269;#N/A;-2.85672889
1952;3.290479813;-2.843855423;-2.85672889
1953;3.290702243;#N/A;-2.85672889
1954;3.290924559;-2.843855423;-2.85672889
1955;3.291146762;#N/A;-2.85672889
1956;3.29136885;-2.843855423;-2.85672889
1957;3.291590826;#N/A;-2.85672889
1958;3.291812687;-2.843855423;-2.85672889
1959;3.292034436;#N/A;-2.85672889
1960;3.292256071;-2.843855423;-2.85672889
1961;3.292477594;#N/A;-2.85672889
1962;3.292699003;-2.843855423;-2.85672889
1963;3.2929203;-2.542825427;-2.85672889
1964;3.293141483;-2.843855423;-2.85672889
1965;3.293362555;-2.843855423;-2.85672889
1966;3.293583513;#N/A;-2.85672889
1967;3.29380436;-2.843855423;-2.85672889
1968;3.294025094;#N/A;-2.85672889
1969;3.294245716;#N/A;-2.85672889
1970;3.294466226;#N/A;-2.85672889
1971;3.294686624;-2.843855423;-2.85672889
1972;3.294906911;#N/A;-2.85672889
1973;3.295127085;#N/A;-2.85672889
1974;3.295347148;#N/A;-2.85672889
1975;3.2955671;#N/A;-2.85672889
1976;3.29578694;-2.843855423;-2.85672889
1977;3.296006669;-2.843855423;-2.85672889
1978;3.296226287;#N/A;-2.85672889
1979;3.296445794;#N/A;-2.85672889
1980;3.29666519;#N/A;-2.85672889
1981;3.296884476;#N/A;-2.85672889
1982;3.29710365;-2.843855423;-2.85672889
1983;3.297322714;-2.843855423;-2.85672889
1984;3.297541668;-2.843855423;-2.85672889
1985;3.297760511;-2.843855423;-2.85672889
1986;3.297979244;-2.843855423;-2.85672889
1987;3.298197867;#N/A;-2.85672889
1988;3.29841638;-2.843855423;-2.85672889
1989;3.298634783;#N/A;-2.85672889
1990;3.298853076;#N/A;-2.85672889
1991;3.29907126;-2.843855423;-2.85672889
1992;3.299289334;-2.843855423;-2.85672889
1993;3.299507299;#N/A;-2.85672889
1994;3.299725154;-2.843855423;-2.85672889
1995;3.2999429;#N/A;-2.85672889
1996;3.300160537;-2.843855423;-2.85672889
1997;3.300378065;#N/A;-2.85672889
1998;3.300595484;-2.843855423;-2.85672889
1999;3.300812794;#N/A;-2.85672889
2000;3.301029996;-2.843855423;-2.85672889
2001;3.301247089;#N/A;-2.85672889
2002;3.301464073;#N/A;-2.85672889
2003;3.301680949;-2.843855423;-2.85672889
2004;3.301897717;#N/A;-2.85672889
2005;3.302114377;#N/A;-2.85672889
2006;3.302330929;#N/A;-2.85672889
2007;3.302547372;#N/A;-2.85672889
2008;3.302763708;-2.843855423;-2.85672889
2009;3.302979937;-2.843855423;-2.85672889
2010;3.303196057;#N/A;-2.85672889
2011;3.303412071;-2.843855423;-2.85672889
2012;3.303627976;#N/A;-2.85672889
2013;3.303843775;-2.843855423;-2.85672889
2014;3.304059466;#N/A;-2.85672889
2015;3.30427505;#N/A;-2.85672889
2016;3.304490528;#N/A;-2.85672889
2017;3.304705898;-2.843855423;-2.85672889
2018;3.304921162;-2.843855423;-2.85672889
2019;3.305136319;-2.843855423;-2.85672889
2020;3.305351369;-2.843855423;-2.85672889
2021;3.305566314;-2.843855423;-2.85672889
2022;3.305781151;#N/A;-2.85672889
2023;3.305995883;#N/A;-2.85672889
2024;3.306210508;-2.843855423;-2.85672889
2025;3.306425028;-2.843855423;-2.85672889
2026;3.306639441;-2.843855423;-2.85672889
2027;3.306853749;-2.843855423;-2.85672889
2028;3.307067951;#N/A;-2.85672889
2029;3.307282047;#N/A;-2.85672889
2030;3.307496038;#N/A;-2.85672889
2031;3.307709923;-2.843855423;-2.85672889
2032;3.307923704;-2.843855423;-2.85672889
2033;3.308137379;-2.843855423;-2.85672889
2034;3.308350949;-2.843855423;-2.85672889
2035;3.308564414;#N/A;-2.85672889
2036;3.308777774;#N/A;-2.85672889
2037;3.308991029;#N/A;-2.85672889
2038;3.30920418;-2.843855423;-2.85672889
2039;3.309417226;-2.843855423;-2.85672889
2040;3.309630167;-2.843855423;-2.85672889
2041;3.309843005;-2.843855423;-2.85672889
2042;3.310055738;#N/A;-2.85672889
2043;3.310268367;#N/A;-2.85672889
2044;3.310480891;#N/A;-2.85672889
2045;3.310693312;#N/A;-2.85672889
2046;3.310905629;#N/A;-2.85672889
2047;3.311117843;-2.843855423;-2.85672889
2048;3.311329952;#N/A;-2.85672889
2049;3.311541958;#N/A;-2.85672889
2050;3.311753861;-2.843855423;-2.85672889
2051;3.31196566;#N/A;-2.85672889
2052;3.312177356;-2.843855423;-2.85672889
2053;3.312388949;-2.843855423;-2.85672889
2054;3.312600439;#N/A;-2.85672889
2055;3.312811826;#N/A;-2.85672889
2056;3.31302311;#N/A;-2.85672889
2057;3.313234292;-2.843855423;-2.85672889
2058;3.31344537;-2.843855423;-2.85672889
2059;3.313656347;#N/A;-2.85672889
2060;3.31386722;-2.843855423;-2.85672889
2061;3.314077992;-2.843855423;-2.85672889
2062;3.314288661;#N/A;-2.85672889
2063;3.314499228;#N/A;-2.85672889
2064;3.314709693;-2.843855423;-2.85672889
2065;3.314920056;-2.843855423;-2.85672889
2066;3.315130317;#N/A;-2.85672889
2067;3.315340477;-2.843855423;-2.85672889
2068;3.315550534;#N/A;-2.85672889
2069;3.315760491;#N/A;-2.85672889
2070;3.315970345;#N/A;-2.85672889
2071;3.316180099;#N/A;-2.85672889
2072;3.316389751;#N/A;-2.85672889
2073;3.316599302;-2.843855423;-2.85672889
2074;3.316808752;#N/A;-2.85672889
2075;3.317018101;#N/A;-2.85672889
2076;3.317227349;-2.843855423;-2.85672889
2077;3.317436497;#N/A;-2.85672889
2078;3.317645543;-2.843855423;-2.85672889
2079;3.317854489;-2.843855423;-2.85672889
2080;3.318063335;-2.843855423;-2.85672889
2081;3.31827208;#N/A;-2.85672889
2082;3.318480725;#N/A;-2.85672889
2083;3.31868927;#N/A;-2.85672889
2084;3.318897715;-2.843855423;-2.85672889
2085;3.319106059;#N/A;-2.85672889
2086;3.319314304;#N/A;-2.85672889
2087;3.319522449;-2.843855423;-2.85672889
2088;3.319730494;-2.843855423;-2.85672889
2089;3.31993844;-2.843855423;-2.85672889
2090;3.320146286;-2.843855423;-2.85672889
2091;3.320354033;-2.843855423;-2.85672889
2092;3.32056168;-2.843855423;-2.85672889
2093;3.320769228;-2.843855423;-2.85672889
2094;3.320976677;#N/A;-2.85672889
2095;3.321184027;#N/A;-2.85672889
2096;3.321391278;-2.843855423;-2.85672889
2097;3.32159843;-2.843855423;-2.85672889
2098;3.321805484;-2.843855423;-2.85672889
2099;3.322012439;-2.843855423;-2.85672889
2100;3.322219295;-2.843855423;-2.85672889
2101;3.322426052;#N/A;-2.85672889
2102;3.322632712;-2.843855423;-2.85672889
2103;3.322839273;#N/A;-2.85672889
2104;3.323045735;#N/A;-2.85672889
2105;3.3232521;-2.843855423;-2.85672889
2106;3.323458367;-2.843855423;-2.85672889
2107;3.323664536;-2.843855423;-2.85672889
2108;3.323870607;-2.843855423;-2.85672889
2109;3.32407658;#N/A;-2.85672889
2110;3.324282455;#N/A;-2.85672889
2111;3.324488233;#N/A;-2.85672889
2112;3.324693914;#N/A;-2.85672889
2113;3.324899497;#N/A;-2.85672889
2114;3.325104983;-2.843855423;-2.85672889
2115;3.325310372;-2.843855423;-2.85672889
2116;3.325515663;-2.843855423;-2.85672889
2117;3.325720858;#N/A;-2.85672889
2118;3.325925956;-2.843855423;-2.85672889
2119;3.326130957;#N/A;-2.85672889
2120;3.326335861;#N/A;-2.85672889
2121;3.326540669;#N/A;-2.85672889
2122;3.32674538;#N/A;-2.85672889
2123;3.326949994;-2.843855423;-2.85672889
2124;3.327154512;#N/A;-2.85672889
2125;3.327358934;#N/A;-2.85672889
2126;3.32756326;#N/A;-2.85672889
2127;3.32776749;-2.843855423;-2.85672889
2128;3.327971624;#N/A;-2.85672889
2129;3.328175661;-2.843855423;-2.85672889
2130;3.328379603;#N/A;-2.85672889
2131;3.32858345;#N/A;-2.85672889
2132;3.3287872;#N/A;-2.85672889
2133;3.328990855;#N/A;-2.85672889
2134;3.329194415;#N/A;-2.85672889
2135;3.329397879;#N/A;-2.85672889
2136;3.329601248;#N/A;-2.85672889
2137;3.329804522;-2.843855423;-2.85672889
2138;3.330007701;-2.843855423;-2.85672889
2139;3.330210785;#N/A;-2.85672889
2140;3.330413773;#N/A;-2.85672889
2141;3.330616667;-2.843855423;-2.85672889
2142;3.330819466;#N/A;-2.85672889
2143;3.331022171;#N/A;-2.85672889
2144;3.331224781;#N/A;-2.85672889
2145;3.331427297;#N/A;-2.85672889
2146;3.331629718;#N/A;-2.85672889
2147;3.331832044;-2.843855423;-2.85672889
2148;3.332034277;#N/A;-2.85672889
2149;3.332236415;#N/A;-2.85672889
2150;3.33243846;#N/A;-2.85672889
2151;3.33264041;#N/A;-2.85672889
2152;3.332842267;-2.843855423;-2.85672889
2153;3.33304403;#N/A;-2.85672889
2154;3.333245699;#N/A;-2.85672889
2155;3.333447274;-2.843855423;-2.85672889
2156;3.333648757;-2.843855423;-2.85672889
2157;3.333850145;#N/A;-2.85672889
2158;3.33405144;-2.843855423;-2.85672889
2159;3.334252642;-2.843855423;-2.85672889
2160;3.334453751;#N/A;-2.85672889
2161;3.334654767;#N/A;-2.85672889
2162;3.33485569;-2.843855423;-2.85672889
2163;3.335056519;#N/A;-2.85672889
2164;3.335257256;-2.843855423;-2.85672889
2165;3.335457901;#N/A;-2.85672889
2166;3.335658452;#N/A;-2.85672889
2167;3.335858911;#N/A;-2.85672889
2168;3.336059278;-2.843855423;-2.85672889
2169;3.336259552;-2.843855423;-2.85672889
2170;3.336459734;#N/A;-2.85672889
2171;3.336659823;-2.241795431;-2.85672889
2172;3.336859821;-2.843855423;-2.85672889
2173;3.337059726;#N/A;-2.85672889
2174;3.33725954;-2.366734168;-2.85672889
2175;3.337459261;#N/A;-2.85672889
2176;3.337658891;-2.843855423;-2.85672889
2177;3.337858429;-2.843855423;-2.85672889
2178;3.338057875;-2.843855423;-2.85672889
2179;3.33825723;-2.843855423;-2.85672889
2180;3.338456494;#N/A;-2.85672889
2181;3.338655666;-2.542825427;-2.85672889
2182;3.338854746;-2.843855423;-2.85672889
2183;3.339053736;#N/A;-2.85672889
2184;3.339252634;-2.843855423;-2.85672889
2185;3.339451441;-2.843855423;-2.85672889
2186;3.339650158;#N/A;-2.85672889
2187;3.339848783;#N/A;-2.85672889
2188;3.340047318;-2.843855423;-2.85672889
2189;3.340245762;-2.843855423;-2.85672889
2190;3.340444115;-2.843855423;-2.85672889
2191;3.340642378;-2.843855423;-2.85672889
2192;3.34084055;-2.843855423;-2.85672889
2193;3.341038632;#N/A;-2.85672889
2194;3.341236623;-2.843855423;-2.85672889
2195;3.341434525;#N/A;-2.85672889
2196;3.341632336;-2.843855423;-2.85672889
2197;3.341830057;-2.843855423;-2.85672889
2198;3.342027688;#N/A;-2.85672889
2199;3.342225229;#N/A;-2.85672889
2200;3.342422681;-2.843855423;-2.85672889
2201;3.342620043;-2.843855423;-2.85672889
2202;3.342817315;#N/A;-2.85672889
2203;3.343014497;#N/A;-2.85672889
2204;3.34321159;-2.843855423;-2.85672889
2205;3.343408594;#N/A;-2.85672889
2206;3.343605508;-2.843855423;-2.85672889
2207;3.343802333;-2.843855423;-2.85672889
2208;3.343999069;#N/A;-2.85672889
2209;3.344195716;-2.843855423;-2.85672889
2210;3.344392274;-2.843855423;-2.85672889
2211;3.344588743;#N/A;-2.85672889
2212;3.344785123;-2.843855423;-2.85672889
2213;3.344981414;-2.843855423;-2.85672889
2214;3.345177617;#N/A;-2.85672889
2215;3.345373731;#N/A;-2.85672889
2216;3.345569756;-2.843855423;-2.85672889
2217;3.345765693;#N/A;-2.85672889
2218;3.345961542;#N/A;-2.85672889
2219;3.346157302;-2.843855423;-2.85672889
2220;3.346352974;#N/A;-2.85672889
2221;3.346548559;-2.843855423;-2.85672889
2222;3.346744055;#N/A;-2.85672889
2223;3.346939463;#N/A;-2.85672889
2224;3.347134783;-2.843855423;-2.85672889
2225;3.347330015;#N/A;-2.85672889
2226;3.34752516;#N/A;-2.85672889
2227;3.347720217;#N/A;-2.85672889
2228;3.347915187;#N/A;-2.85672889
2229;3.348110068;#N/A;-2.85672889
2230;3.348304863;#N/A;-2.85672889
2231;3.34849957;#N/A;-2.85672889
2232;3.34869419;#N/A;-2.85672889
2233;3.348888723;-2.366734168;-2.85672889
2234;3.349083169;#N/A;-2.85672889
2235;3.349277527;#N/A;-2.85672889
2236;3.349471799;#N/A;-2.85672889
2237;3.349665984;-2.843855423;-2.85672889
2238;3.349860082;#N/A;-2.85672889
2239;3.350054094;#N/A;-2.85672889
2240;3.350248018;#N/A;-2.85672889
2241;3.350441857;#N/A;-2.85672889
2242;3.350635608;#N/A;-2.85672889
2243;3.350829274;-2.843855423;-2.85672889
2244;3.351022853;#N/A;-2.85672889
2245;3.351216345;#N/A;-2.85672889
2246;3.351409752;-2.843855423;-2.85672889
2247;3.351603072;#N/A;-2.85672889
2248;3.351796307;#N/A;-2.85672889
2249;3.351989455;#N/A;-2.85672889
2250;3.352182518;#N/A;-2.85672889
2251;3.352375495;#N/A;-2.85672889
2252;3.352568386;#N/A;-2.85672889
2253;3.352761192;-2.843855423;-2.85672889
2254;3.352953912;-2.843855423;-2.85672889
2255;3.353146546;#N/A;-2.85672889
2256;3.353339095;#N/A;-2.85672889
2257;3.353531559;-2.843855423;-2.85672889
2258;3.353723938;#N/A;-2.85672889
2259;3.353916231;#N/A;-2.85672889
2260;3.354108439;#N/A;-2.85672889
2261;3.354300562;#N/A;-2.85672889
2262;3.354492601;-2.843855423;-2.85672889
2263;3.354684554;#N/A;-2.85672889
2264;3.354876423;-2.843855423;-2.85672889
2265;3.355068206;#N/A;-2.85672889
2266;3.355259906;#N/A;-2.85672889
2267;3.35545152;#N/A;-2.85672889
2268;3.35564305;-2.843855423;-2.85672889
2269;3.355834496;-2.843855423;-2.85672889
2270;3.356025857;#N/A;-2.85672889
2271;3.356217134;#N/A;-2.85672889
2272;3.356408327;#N/A;-2.85672889
2273;3.356599436;-2.843855423;-2.85672889
2274;3.35679046;#N/A;-2.85672889
2275;3.356981401;-2.843855423;-2.85672889
2276;3.357172258;#N/A;-2.85672889
2277;3.357363031;-2.843855423;-2.85672889
2278;3.35755372;-2.843855423;-2.85672889
2279;3.357744325;#N/A;-2.85672889
2280;3.357934847;-2.843855423;-2.85672889
2281;3.358125285;-2.843855423;-2.85672889
2282;3.35831564;-2.843855423;-2.85672889
2283;3.358505911;-2.843855423;-2.85672889
2284;3.3586961;-2.843855423;-2.85672889
2285;3.358886204;#N/A;-2.85672889
2286;3.359076226;#N/A;-2.85672889
2287;3.359266165;#N/A;-2.85672889
2288;3.35945602;#N/A;-2.85672889
2289;3.359645793;-2.843855423;-2.85672889
2290;3.359835482;-2.843855423;-2.85672889
2291;3.360025089;#N/A;-2.85672889
2292;3.360214613;-2.843855423;-2.85672889
2293;3.360404055;-2.843855423;-2.85672889
2294;3.360593414;#N/A;-2.85672889
2295;3.36078269;-2.843855423;-2.85672889
2296;3.360971884;#N/A;-2.85672889
2297;3.361160995;#N/A;-2.85672889
2298;3.361350024;-2.843855423;-2.85672889
2299;3.361538971;#N/A;-2.85672889
2300;3.361727836;#N/A;-2.85672889
2301;3.361916619;#N/A;-2.85672889
2302;3.362105319;#N/A;-2.85672889
2303;3.362293938;#N/A;-2.85672889
2304;3.362482475;#N/A;-2.85672889
2305;3.36267093;#N/A;-2.85672889
2306;3.362859303;#N/A;-2.85672889
2307;3.363047595;#N/A;-2.85672889
2308;3.363235804;#N/A;-2.85672889
2309;3.363423933;#N/A;-2.85672889
2310;3.36361198;#N/A;-2.85672889
2311;3.363799945;#N/A;-2.85672889
2312;3.36398783;#N/A;-2.85672889
2313;3.364175633;#N/A;-2.85672889
2314;3.364363355;#N/A;-2.85672889
2315;3.364550995;#N/A;-2.85672889
2316;3.364738555;#N/A;-2.85672889
2317;3.364926034;#N/A;-2.85672889
2318;3.365113432;#N/A;-2.85672889
2319;3.365300749;#N/A;-2.85672889
2320;3.365487985;-2.843855423;-2.85672889
2321;3.36567514;-2.843855423;-2.85672889
2322;3.365862215;#N/A;-2.85672889
2323;3.36604921;#N/A;-2.85672889
2324;3.366236124;#N/A;-2.85672889
2325;3.366422957;#N/A;-2.85672889
2326;3.36660971;#N/A;-2.85672889
2327;3.366796383;#N/A;-2.85672889
2328;3.366982976;-2.843855423;-2.85672889
2329;3.367169489;-2.843855423;-2.85672889
2330;3.367355921;#N/A;-2.85672889
2331;3.367542274;#N/A;-2.85672889
2332;3.367728546;#N/A;-2.85672889
2333;3.367914739;#N/A;-2.85672889
2334;3.368100852;#N/A;-2.85672889
2335;3.368286885;-2.843855423;-2.85672889
2336;3.368472838;#N/A;-2.85672889
2337;3.368658712;-2.843855423;-2.85672889
2338;3.368844507;-2.843855423;-2.85672889
2339;3.369030222;-2.843855423;-2.85672889
2340;3.369215857;#N/A;-2.85672889
2341;3.369401414;#N/A;-2.85672889
2342;3.369586891;-2.843855423;-2.85672889
2343;3.369772289;-2.843855423;-2.85672889
2344;3.369957607;-2.843855423;-2.85672889
2345;3.370142847;-2.843855423;-2.85672889
2346;3.370328008;-2.843855423;-2.85672889
2347;3.37051309;-2.843855423;-2.85672889
2348;3.370698093;#N/A;-2.85672889
2349;3.370883017;-2.843855423;-2.85672889
2350;3.371067862;-2.843855423;-2.85672889
2351;3.371252629;-2.843855423;-2.85672889
2352;3.371437317;#N/A;-2.85672889
2353;3.371621927;#N/A;-2.85672889
2354;3.371806459;-2.843855423;-2.85672889
2355;3.371990911;-2.843855423;-2.85672889
2356;3.372175286;#N/A;-2.85672889
2357;3.372359583;#N/A;-2.85672889
2358;3.372543801;#N/A;-2.85672889
2359;3.372727941;-2.843855423;-2.85672889
2360;3.372912003;-2.843855423;-2.85672889
2361;3.373095987;#N/A;-2.85672889
2362;3.373279893;-2.843855423;-2.85672889
2363;3.373463722;-2.843855423;-2.85672889
2364;3.373647472;#N/A;-2.85672889
2365;3.373831145;#N/A;-2.85672889
2366;3.37401474;#N/A;-2.85672889
2367;3.374198258;#N/A;-2.85672889
2368;3.374381698;#N/A;-2.85672889
2369;3.374565061;#N/A;-2.85672889
2370;3.374748346;#N/A;-2.85672889
2371;3.374931554;#N/A;-2.85672889
2372;3.375114685;#N/A;-2.85672889
2373;3.375297738;#N/A;-2.85672889
2374;3.375480715;#N/A;-2.85672889
2375;3.375663614;#N/A;-2.85672889
2376;3.375846436;-2.843855423;-2.85672889
2377;3.376029182;#N/A;-2.85672889
2378;3.37621185;-2.843855423;-2.85672889
2379;3.376394442;#N/A;-2.85672889
2380;3.376576957;#N/A;-2.85672889
2381;3.376759395;-2.843855423;-2.85672889
2382;3.376941757;#N/A;-2.85672889
2383;3.377124042;#N/A;-2.85672889
2384;3.377306251;#N/A;-2.85672889
2385;3.377488383;-2.843855423;-2.85672889
2386;3.377670439;#N/A;-2.85672889
2387;3.377852419;#N/A;-2.85672889
2388;3.378034322;-2.843855423;-2.85672889
2389;3.37821615;#N/A;-2.85672889
2390;3.378397901;#N/A;-2.85672889
2391;3.378579576;#N/A;-2.85672889
2392;3.378761175;-2.843855423;-2.85672889
2393;3.378942699;-2.843855423;-2.85672889
2394;3.379124146;#N/A;-2.85672889
2395;3.379305518;#N/A;-2.85672889
2396;3.379486814;#N/A;-2.85672889
2397;3.379668034;#N/A;-2.85672889
2398;3.379849179;#N/A;-2.85672889
2399;3.380030248;-2.843855423;-2.85672889
2400;3.380211242;#N/A;-2.85672889
2401;3.38039216;#N/A;-2.85672889
2402;3.380573003;#N/A;-2.85672889
2403;3.380753771;#N/A;-2.85672889
2404;3.380934463;#N/A;-2.85672889
2405;3.381115081;#N/A;-2.85672889
2406;3.381295623;#N/A;-2.85672889
2407;3.38147609;#N/A;-2.85672889
2408;3.381656483;#N/A;-2.85672889
2409;3.3818368;-2.843855423;-2.85672889
2410;3.382017043;#N/A;-2.85672889
2411;3.38219721;#N/A;-2.85672889
2412;3.382377303;#N/A;-2.85672889
2413;3.382557322;-2.843855423;-2.85672889
2414;3.382737266;#N/A;-2.85672889
2415;3.382917135;-2.843855423;-2.85672889
2416;3.38309693;#N/A;-2.85672889
2417;3.38327665;#N/A;-2.85672889
2418;3.383456297;-2.843855423;-2.85672889
2419;3.383635868;-2.843855423;-2.85672889
2420;3.383815366;-2.843855423;-2.85672889
2421;3.383994789;-2.843855423;-2.85672889
2422;3.384174139;#N/A;-2.85672889
2423;3.384353414;-2.843855423;-2.85672889
2424;3.384532615;#N/A;-2.85672889
2425;3.384711743;#N/A;-2.85672889
2426;3.384890797;#N/A;-2.85672889
2427;3.385069776;#N/A;-2.85672889
2428;3.385248682;#N/A;-2.85672889
2429;3.385427515;#N/A;-2.85672889
2430;3.385606274;-2.843855423;-2.85672889
2431;3.385784959;-2.843855423;-2.85672889
2432;3.385963571;#N/A;-2.85672889
2433;3.386142109;-2.843855423;-2.85672889
2434;3.386320574;#N/A;-2.85672889
2435;3.386498966;-2.843855423;-2.85672889
2436;3.386677284;-2.843855423;-2.85672889
2437;3.386855529;#N/A;-2.85672889
2438;3.387033701;#N/A;-2.85672889
2439;3.3872118;#N/A;-2.85672889
2440;3.387389826;#N/A;-2.85672889
2441;3.387567779;#N/A;-2.85672889
2442;3.38774566;#N/A;-2.85672889
2443;3.387923467;-2.843855423;-2.85672889
2444;3.388101202;-2.843855423;-2.85672889
2445;3.388278863;#N/A;-2.85672889
2446;3.388456453;-2.843855423;-2.85672889
2447;3.388633969;-2.843855423;-2.85672889
2448;3.388811413;#N/A;-2.85672889
2449;3.388988785;#N/A;-2.85672889
2450;3.389166084;-2.843855423;-2.85672889
2451;3.389343311;#N/A;-2.85672889
2452;3.389520466;-2.843855423;-2.85672889
2453;3.389697548;#N/A;-2.85672889
2454;3.389874558;#N/A;-2.85672889
2455;3.390051496;#N/A;-2.85672889
2456;3.390228362;-2.843855423;-2.85672889
2457;3.390405156;#N/A;-2.85672889
2458;3.390581879;-2.843855423;-2.85672889
2459;3.390758529;-2.843855423;-2.85672889
2460;3.390935107;-2.843855423;-2.85672889
2461;3.391111614;#N/A;-2.85672889
2462;3.391288049;#N/A;-2.85672889
2463;3.391464412;#N/A;-2.85672889
2464;3.391640703;#N/A;-2.85672889
2465;3.391816924;#N/A;-2.85672889
2466;3.391993072;-2.843855423;-2.85672889
2467;3.392169149;-2.843855423;-2.85672889
2468;3.392345155;-2.843855423;-2.85672889
2469;3.39252109;#N/A;-2.85672889
2470;3.392696953;#N/A;-2.85672889
2471;3.392872745;#N/A;-2.85672889
2472;3.393048466;#N/A;-2.85672889
2473;3.393224116;#N/A;-2.85672889
2474;3.393399695;#N/A;-2.85672889
2475;3.393575203;#N/A;-2.85672889
2476;3.39375064;#N/A;-2.85672889
2477;3.393926007;#N/A;-2.85672889
2478;3.394101302;#N/A;-2.85672889
2479;3.394276527;#N/A;-2.85672889
2480;3.394451681;#N/A;-2.85672889
2481;3.394626764;#N/A;-2.85672889
2482;3.394801777;#N/A;-2.85672889
2483;3.39497672;#N/A;-2.85672889
2484;3.395151592;#N/A;-2.85672889
2485;3.395326393;#N/A;-2.85672889
2486;3.395501124;#N/A;-2.85672889
2487;3.395675785;#N/A;-2.85672889
2488;3.395850376;#N/A;-2.85672889
2489;3.396024897;#N/A;-2.85672889
2490;3.396199347;-2.843855423;#N/A
2491;3.396373728;-2.843855423;#N/A
2492;3.396548038;#N/A;#N/A
2493;3.396722279;#N/A;#N/A
2494;3.396896449;-2.843855423;#N/A
2495;3.39707055;#N/A;#N/A
2496;3.397244581;#N/A;#N/A
2497;3.397418542;-2.843855423;#N/A
2498;3.397592434;#N/A;#N/A
2499;3.397766256;#N/A;#N/A
2500;3.397940009;#N/A;#N/A
2501;3.398113692;#N/A;#N/A
2502;3.398287305;-2.843855423;#N/A
2503;3.39846085;#N/A;#N/A
2504;3.398634325;#N/A;#N/A
2505;3.39880773;#N/A;#N/A
2506;3.398981067;#N/A;#N/A
2507;3.399154334;#N/A;#N/A
2508;3.399327532;#N/A;#N/A
2509;3.399500661;-2.843855423;#N/A
2510;3.399673721;-2.843855423;#N/A
2511;3.399846713;#N/A;#N/A
2512;3.400019635;#N/A;#N/A
2513;3.400192489;#N/A;#N/A
2514;3.400365273;-2.843855423;#N/A
2515;3.400537989;#N/A;#N/A
2516;3.400710637;#N/A;#N/A
2517;3.400883216;-2.843855423;#N/A
2518;3.401055726;#N/A;#N/A
2519;3.401228167;#N/A;#N/A
2520;3.401400541;-2.843855423;#N/A
2521;3.401572846;-2.843855423;#N/A
2522;3.401745082;#N/A;#N/A
2523;3.401917251;#N/A;#N/A
2524;3.402089351;#N/A;#N/A
2525;3.402261382;-2.843855423;#N/A
2526;3.402433346;#N/A;#N/A
2527;3.402605242;#N/A;#N/A
2528;3.40277707;#N/A;#N/A
2529;3.402948829;#N/A;#N/A
2530;3.403120521;#N/A;#N/A
2531;3.403292145;#N/A;#N/A
2532;3.403463701;#N/A;#N/A
2533;3.40363519;#N/A;#N/A
2534;3.403806611;#N/A;#N/A
